 1.80000000e+01  7.60343739e-05  1.80000000e+01  4.40577899e-06  1.80000000e+01 -1.49430437e-05  1.80000000e+01 -1.07589054e-06 
 1.90000000e+01  7.59013513e-05  1.90000000e+01  4.41262985e-06  1.90000000e+01 -1.49369705e-05  1.90000000e+01 -1.08526434e-06 
 2.00000000e+01  7.57683062e-05  2.00000000e+01  4.41955985e-06  2.00000000e+01 -1.49311171e-05  2.00000000e+01 -1.09468463e-06 
 2.10000000e+01  7.56352485e-05  2.10000000e+01  4.42656845e-06  2.10000000e+01 -1.49254819e-05  2.10000000e+01 -1.10415138e-06 
 2.20000000e+01  7.55021880e-05  2.20000000e+01  4.43365513e-06  2.20000000e+01 -1.49200632e-05  2.20000000e+01 -1.11366453e-06 
 2.30000000e+01  7.53691341e-05  2.30000000e+01  4.44081937e-06  2.30000000e+01 -1.49148595e-05  2.30000000e+01 -1.12322403e-06 
 2.40000000e+01  7.52360962e-05  2.40000000e+01  4.44806068e-06  2.40000000e+01 -1.49098692e-05  2.40000000e+01 -1.13282985e-06 
 2.50000000e+01  7.51030835e-05  2.50000000e+01  4.45537854e-06  2.50000000e+01 -1.49050906e-05  2.50000000e+01 -1.14248193e-06 
 2.60000000e+01  7.49701051e-05  2.60000000e+01  4.46277247e-06  2.60000000e+01 -1.49005221e-05  2.60000000e+01 -1.15218023e-06 
 2.70000000e+01  7.48371699e-05  2.70000000e+01  4.47024199e-06  2.70000000e+01 -1.48961623e-05  2.70000000e+01 -1.16192469e-06 
 2.80000000e+01  7.47042865e-05  2.80000000e+01  4.47778661e-06  2.80000000e+01 -1.48920094e-05  2.80000000e+01 -1.17171526e-06 
 2.90000000e+01  7.45714637e-05  2.90000000e+01  4.48540588e-06  2.90000000e+01 -1.48880621e-05  2.90000000e+01 -1.18155189e-06 
 3.00000000e+01  7.44387099e-05  3.00000000e+01  4.49309932e-06  3.00000000e+01 -1.48843188e-05  3.00000000e+01 -1.19143453e-06 
 3.10000000e+01  7.43060333e-05  3.10000000e+01  4.50086648e-06  3.10000000e+01 -1.48807780e-05  3.10000000e+01 -1.20136311e-06 
 3.20000000e+01  7.41734420e-05  3.20000000e+01  4.50870692e-06  3.20000000e+01 -1.48774382e-05  3.20000000e+01 -1.21133759e-06 
 3.30000000e+01  7.40409442e-05  3.30000000e+01  4.51662020e-06  3.30000000e+01 -1.48742979e-05  3.30000000e+01 -1.22135791e-06 
 3.40000000e+01  7.39085477e-05  3.40000000e+01  4.52460587e-06  3.40000000e+01 -1.48713557e-05  3.40000000e+01 -1.23142400e-06 
 3.50000000e+01  7.37762601e-05  3.50000000e+01  4.53266351e-06  3.50000000e+01 -1.48686101e-05  3.50000000e+01 -1.24153582e-06 
 3.60000000e+01  7.36440891e-05  3.60000000e+01  4.54079270e-06  3.60000000e+01 -1.48660597e-05  3.60000000e+01 -1.25169329e-06 
 3.70000000e+01  7.35120420e-05  3.70000000e+01  4.54899303e-06  3.70000000e+01 -1.48637030e-05  3.70000000e+01 -1.26189637e-06 
 3.80000000e+01  7.33801262e-05  3.80000000e+01  4.55726408e-06  3.80000000e+01 -1.48615388e-05  3.80000000e+01 -1.27214497e-06 
 3.90000000e+01  7.32483488e-05  3.90000000e+01  4.56560545e-06  3.90000000e+01 -1.48595655e-05  3.90000000e+01 -1.28243906e-06 
 4.00000000e+01  7.31167169e-05  4.00000000e+01  4.57401675e-06  4.00000000e+01 -1.48577819e-05  4.00000000e+01 -1.29277855e-06 
 4.10000000e+01  7.29852373e-05  4.10000000e+01  4.58249758e-06  4.10000000e+01 -1.48561865e-05  4.10000000e+01 -1.30316339e-06 
 4.20000000e+01  7.28539167e-05  4.20000000e+01  4.59104757e-06  4.20000000e+01 -1.48547780e-05  4.20000000e+01 -1.31359350e-06 
 4.30000000e+01  7.27227618e-05  4.30000000e+01  4.59966633e-06  4.30000000e+01 -1.48535551e-05  4.30000000e+01 -1.32406883e-06 
 4.40000000e+01  7.25917791e-05  4.40000000e+01  4.60835348e-06  4.40000000e+01 -1.48525165e-05  4.40000000e+01 -1.33458930e-06 
 4.50000000e+01  7.24609750e-05  4.50000000e+01  4.61710866e-06  4.50000000e+01 -1.48516609e-05  4.50000000e+01 -1.34515485e-06 
 4.60000000e+01  7.23303556e-05  4.60000000e+01  4.62593151e-06  4.60000000e+01 -1.48509869e-05  4.60000000e+01 -1.35576540e-06 
 4.70000000e+01  7.21999271e-05  4.70000000e+01  4.63482167e-06  4.70000000e+01 -1.48504934e-05  4.70000000e+01 -1.36642089e-06 
 4.80000000e+01  7.20696954e-05  4.80000000e+01  4.64377878e-06  4.80000000e+01 -1.48501790e-05  4.80000000e+01 -1.37712125e-06 
 4.90000000e+01  7.19396664e-05  4.90000000e+01  4.65280251e-06  4.90000000e+01 -1.48500425e-05  4.90000000e+01 -1.38786639e-06 
 5.00000000e+01  7.18098459e-05  5.00000000e+01  4.66189250e-06  5.00000000e+01 -1.48500826e-05  5.00000000e+01 -1.39865626e-06 
 5.10000000e+01  7.16802394e-05  5.10000000e+01  4.67104843e-06  5.10000000e+01 -1.48502982e-05  5.10000000e+01 -1.40949077e-06 
 5.20000000e+01  7.15508524e-05  5.20000000e+01  4.68026996e-06  5.20000000e+01 -1.48506880e-05  5.20000000e+01 -1.42036985e-06 
 5.30000000e+01  7.14216904e-05  5.30000000e+01  4.68955676e-06  5.30000000e+01 -1.48512509e-05  5.30000000e+01 -1.43129342e-06 
 5.40000000e+01  7.12927585e-05  5.40000000e+01  4.69890851e-06  5.40000000e+01 -1.48519856e-05  5.40000000e+01 -1.44226141e-06 
 5.50000000e+01  7.11640620e-05  5.50000000e+01  4.70832490e-06  5.50000000e+01 -1.48528910e-05  5.50000000e+01 -1.45327375e-06 
 5.60000000e+01  7.10356059e-05  5.60000000e+01  4.71780561e-06  5.60000000e+01 -1.48539659e-05  5.60000000e+01 -1.46433035e-06 
 5.70000000e+01  7.09073950e-05  5.70000000e+01  4.72735033e-06  5.70000000e+01 -1.48552092e-05  5.70000000e+01 -1.47543113e-06 
 5.80000000e+01  7.07794342e-05  5.80000000e+01  4.73695876e-06  5.80000000e+01 -1.48566197e-05  5.80000000e+01 -1.48657602e-06 
 5.90000000e+01  7.06517282e-05  5.90000000e+01  4.74663060e-06  5.90000000e+01 -1.48581963e-05  5.90000000e+01 -1.49776494e-06 
 6.00000000e+01  7.05242816e-05  6.00000000e+01  4.75636556e-06  6.00000000e+01 -1.48599380e-05  6.00000000e+01 -1.50899780e-06 
 6.10000000e+01  7.03970989e-05  6.10000000e+01  4.76616334e-06  6.10000000e+01 -1.48618435e-05  6.10000000e+01 -1.52027452e-06 
 6.20000000e+01  7.02701844e-05  6.20000000e+01  4.77602367e-06  6.20000000e+01 -1.48639119e-05  6.20000000e+01 -1.53159502e-06 
 6.30000000e+01  7.01435425e-05  6.30000000e+01  4.78594624e-06  6.30000000e+01 -1.48661420e-05  6.30000000e+01 -1.54295922e-06 
